date,daily_profit_usd,monthly_profit_usd,coin,hashrate,power_w,electricity_cost
2026-06-18,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-19,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-20,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-21,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-22,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-23,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-24,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-25,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-26,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-27,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-28,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-29,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-06-30,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-07-01,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
2026-07-02,2.95,88.5,LTC+DOGE+BEL+LKY+PEP+JKC+DINGO,20Gh,3580,0.06
